prompt_id,family,tail,label,d_n_active_features,base_n_active_features,lora_n_active_features,d_edge_density,base_edge_density,lora_edge_density,d_mean_top50_score,base_mean_top50_score,lora_mean_top50_score,d_top10_over_top50,base_top10_over_top50,lora_top10_over_top50,d_layer_entropy,base_layer_entropy,lora_layer_entropy,d_mean_error_node_weight,base_mean_error_node_weight,lora_mean_error_node_weight,d_logit_gap,base_logit_gap,lora_logit_gap,d_layer_stats_mean,base_layer_stats_mean,lora_layer_stats_mean,d_layer_stats_std,base_layer_stats_std,lora_layer_stats_std,d_layer_stats_median,base_layer_stats_median,lora_layer_stats_median,d_layer_stats_entropy_bits,base_layer_stats_entropy_bits,lora_layer_stats_entropy_bits,d_topk20_score_total,base_topk20_score_total,lora_topk20_score_total,d_topk20_score_gini,base_topk20_score_gini,lora_topk20_score_gini,d_density_at_0.50,base_density_at_0.50,lora_density_at_0.50,d_density_at_0.60,base_density_at_0.60,lora_density_at_0.60,d_density_at_0.70,base_density_at_0.70,lora_density_at_0.70,d_density_at_0.80,base_density_at_0.80,lora_density_at_0.80,d_density_at_0.90,base_density_at_0.90,lora_density_at_0.90,d_density_at_0.95,base_density_at_0.95,lora_density_at_0.95,d_density_at_0.99,base_density_at_0.99,lora_density_at_0.99,d_n_kept_at_0.50,base_n_kept_at_0.50,lora_n_kept_at_0.50,d_n_kept_at_0.60,base_n_kept_at_0.60,lora_n_kept_at_0.60,d_n_kept_at_0.70,base_n_kept_at_0.70,lora_n_kept_at_0.70,d_n_kept_at_0.80,base_n_kept_at_0.80,lora_n_kept_at_0.80,d_n_kept_at_0.90,base_n_kept_at_0.90,lora_n_kept_at_0.90,d_n_kept_at_0.95,base_n_kept_at_0.95,lora_n_kept_at_0.95,d_n_kept_at_0.99,base_n_kept_at_0.99,lora_n_kept_at_0.99
tri_v2_085,numeric_validity,answer_colon,true,507.0,17294.0,17801.0,-0.0010158342660110675,0.12444041573119144,0.12342458146518037,0.0033556539181154223,0.0020885991223622115,0.005444253040477634,-0.01807562708346555,0.5568610324843336,0.5387854054008681,0.29947514487242444,2.2429723824308034,2.542447527303228,-0.01062282919883728,0.3320518732070923,0.321429044008255,-5.6238954760788715,1.373662614201191,-4.250232861877681,-0.24833773370524526,9.206429975714121,8.958092242008876,-0.15848930148079798,7.313041357581186,7.154552056100388,0.0,7.0,7.0,-0.02862640338486866,4.297083637439965,4.268457234055096,0.1157990600913763,0.07722620735876262,0.19302526745013893,0.032745160068225976,0.3500418027355462,0.38278696280377217,0.0024757872410033077,0.16528422369243936,0.16776001093344267,-0.0021920248013677646,0.15737451378269793,0.15518248898133016,-0.0039333894788537715,0.15971439552881475,0.15578100604996098,-0.0016229182683204502,0.1600649129757917,0.15844199470747125,0.0006078238575422668,0.15533913099902882,0.1559469548565711,0.0031716996271984876,0.14790929590465687,0.15108099553185536,0.007999935668321967,0.1365706501618186,0.14457058583014057,24.0,247.0,271.0,49.0,587.0,636.0,104.0,1177.0,1281.0,180.0,2236.0,2416.0,249.0,4214.0,4463.0,266.0,5867.0,6133.0,93.0,7952.0,8045.0
tri_v2_086,numeric_validity,true_or_false,false,-78.0,24996.0,24918.0,-0.012335589007577558,0.12415686439879148,0.11182127539121392,0.0009463757679623086,2.158445233362727e-05,0.0009679602202959359,0.11470821167992507,0.39040970037146316,0.5051179120513882,-0.1340580035824428,2.542447527303228,2.408389523720785,0.010127812623977661,0.29278579354286194,0.3029136061668396,-2.248480646736982,2.0010724734251095,-0.24740817331187226,-0.3796716985914479,8.72231557049128,8.342643871899831,-0.24463811734412033,7.170554399141936,6.925916281797815,-1.0,7.0,6.0,-0.042606082616391205,4.236599022617116,4.193992940000725,0.031286576830098056,0.0006425785741157597,0.031929155404213816,0.20894570493400969,0.23491202576001338,0.44385773069402307,-0.03489722203468651,0.17044451368333594,0.13554729164864943,-0.021289211555646392,0.1612229257008253,0.1399337141451789,-0.015753699339575516,0.15750586040186743,0.1417521610622919,-0.013832817020332178,0.1580520814212503,0.14421926440091812,-0.012875400574422768,0.1588612748270906,0.14598587425266782,-0.01000011803071546,0.15468308258519597,0.14468296455448051,-0.007892600147931833,0.14983392960951922,0.14194132946158738,-20.0,393.0,373.0,-16.0,843.0,827.0,-5.0,1591.0,1586.0,11.0,2840.0,2851.0,44.0,4939.0,4983.0,43.0,6543.0,6586.0,17.0,8255.0,8272.0
tri_v2_087,numeric_validity,answer_colon,false,443.0,21330.0,21773.0,0.012633157965121752,0.12204258685829227,0.13467574482341402,0.004860772235551849,0.0014411851286422462,0.006301957364194095,0.08276699899406492,0.47502310193895314,0.5577901009330181,0.11569696084621706,2.218275372795772,2.333972333641989,0.005092501640319824,0.2870023548603058,0.2920948565006256,-5.122276411408935,-0.6266264982136622,-5.748902909622597,-0.3045389640183913,9.107735583684951,8.80319661966656,-0.18304903036250053,7.241829136795462,7.058780106432962,0.0,7.0,7.0,-0.0313273455095775,4.270767241596572,4.239439896086995,0.18427178903948516,0.049184556235559285,0.23345634527504444,0.06594479597269348,0.3017441784435076,0.3676889744162011,0.03343637335629923,0.14401348480325882,0.17744985815955805,0.014321648481751825,0.14644115936077748,0.1607628078425293,0.011487879842313975,0.1555545054190075,0.16704238526132148,0.014903613654880743,0.15735706188627765,0.1722606755411584,0.010426876086892967,0.15684338095441022,0.1672702570413032,0.00803526852580913,0.1540707034758588,0.16210597200166793,0.006659723422756336,0.14850384580273696,0.1551635692254933,-54.0,338.0,284.0,-83.0,765.0,682.0,-104.0,1484.0,1380.0,-132.0,2709.0,2577.0,-120.0,4796.0,4676.0,-91.0,6409.0,6318.0,-55.0,8195.0,8140.0
tri_v2_088,numeric_open,answer_colon,true,196.0,29217.0,29413.0,0.0016390149866055692,0.11665176041673779,0.11829077540334336,-1.6613912612228887e-06,1.8533229967943044e-06,1.9193173557141562e-07,0.07319301825248631,0.30652519607058704,0.37971821432307334,-0.43351208130962116,2.685564997233876,2.252052915924255,-0.011694192886352539,0.26927658915519714,0.2575823962688446,-2.487487281475757,-7.208791089664429,-9.696278371140187,-0.20954339440624103,8.486223773830305,8.276680379424064,-0.16462012333391662,7.050477609592031,6.885857486258114,-1.0,7.0,6.0,-0.018385968595837632,4.196457699118214,4.178071730522376,-4.216425841718774e-05,4.773383943756926e-05,5.56958102038152e-06,0.0841943512039812,0.14028919271765786,0.22448354392163905,0.009926546088880939,0.16339671512085305,0.173323261209734,-0.00580030262983372,0.1582367269898356,0.15243642436000188,-0.0057851350899982,0.15634191770354283,0.15055678261354463,0.002201708618720072,0.14968548950531732,0.1518871981240374,0.004887084399081948,0.14292975370713687,0.14781683810621882,0.006375515344892696,0.13900271657108362,0.14537823191597632,0.009066719238037424,0.13312320435823635,0.14218992359627378,24.0,407.0,431.0,61.0,886.0,947.0,129.0,1688.0,1817.0,197.0,2965.0,3162.0,208.0,5066.0,5274.0,156.0,6626.0,6782.0,41.0,8291.0,8332.0
tri_v2_089,numeric_open,answer_colon,true,114.0,28832.0,28946.0,-0.003919389852582902,0.12022749211710163,0.11630810226451872,-2.8331968680461724e-07,3.0474611037334396e-07,2.1426423568726705e-08,0.06774095736837754,0.3033549570696887,0.3710959144380662,-0.4821920471324743,2.6360901518427124,2.153898104710238,-0.013541728258132935,0.26279398798942566,0.24925225973129272,-2.84186271479982,-9.01875651648381,-11.86061923128363,-0.24450766968352333,8.530868479467259,8.286360809783735,-0.19118896358254744,7.062445738678716,6.871256775096168,-1.0,7.0,6.0,-0.02346777067236161,4.20363157730412,4.180163806631758,-7.175721306040828e-06,7.804090870422442e-06,6.283695643816145e-07,0.05132712774463999,0.13724487683802855,0.18857200458266854,-0.014932829919795054,0.1740097684999331,0.15907693858013805,-0.009127432987061118,0.1593715697036224,0.15024413671656128,-0.007870026979571398,0.15874122834877322,0.15087120136920182,-0.0041777671057887655,0.153569188167912,0.14939142106212325,0.0013316915307555188,0.14653323172964264,0.14786492326039816,0.0037620984668362,0.14203110726551882,0.14579320573235502,0.0062934293382155004,0.1360183003715523,0.1423117297097678,22.0,424.0,446.0,50.0,912.0,962.0,98.0,1730.0,1828.0,159.0,3027.0,3186.0,189.0,5121.0,5310.0,147.0,6667.0,6814.0,38.0,8305.0,8343.0
tri_v2_090,numeric_validity,answer_colon,true,540.0,19052.0,19592.0,0.0053040301846785515,0.11348673264810291,0.11879076283278146,0.006319704497582279,0.001182541465968825,0.007502245963551104,-0.010094643167913864,0.5495179368970642,0.5394232937291503,0.05130525523394791,2.14533392564712,2.196639180881068,-0.003490924835205078,0.30769413709640503,0.30420321226119995,1.628978952322052,2.1217759054674215,3.7507548577894734,-0.28662341409944503,8.806529498215411,8.519906084115966,-0.14711224972338233,7.18190240951077,7.034790159787388,0.0,7.0,7.0,-0.02715673998410839,4.236678718383154,4.209521978399046,0.22926871973322704,0.041919928684365004,0.27118864841759205,-0.01738277125171117,0.3657812364983633,0.34839846524665213,0.03142620291253331,0.14321443214432145,0.17464063505685476,0.0028124259057312473,0.14989011450121426,0.1527025404069455,0.001030639420745355,0.1529316616945483,0.15396230111529366,0.006647723153781732,0.14690969104434937,0.1535574141981311,0.004757381951702527,0.14265344179186593,0.14741082374356845,0.0033787760188903615,0.13933769932054546,0.14271647533943582,0.003320814274514472,0.13472509134138327,0.13804590561589775,-34.0,271.0,237.0,-55.0,618.0,563.0,-65.0,1261.0,1196.0,-72.0,2446.0,2374.0,-27.0,4582.0,4555.0,12.0,6266.0,6278.0,4.0,8140.0,8144.0
tri_v2_091,numeric_validity,answer_colon,false,651.0,18392.0,19043.0,0.0050782795581386375,0.11693655833343196,0.1220148378915706,0.005793596070725471,0.002094442087691277,0.007888038158416748,-0.025281921274189045,0.5646399565504773,0.5393580352762882,0.0242836613063373,2.196820613333479,2.221104274639816,-0.008249670267105103,0.3383360505104065,0.3300863802433014,1.1911917842590065,2.3714620156979223,3.5626537999569288,-0.27667247462686007,8.769084384515008,8.492411909888148,-0.15145807166872327,7.20703095618477,7.055572884516047,0.0,7.0,7.0,-0.03301596895299497,4.2414978237645125,4.2084818548115175,0.21044653025455773,0.07680893572978675,0.2872554659843445,-0.022146604532033654,0.36490736311483546,0.3427607585828018,0.02066260856964877,0.1523150762281197,0.17297768479776848,0.0071205473262594965,0.1510486013803048,0.1581691487065643,0.005466407042013233,0.1538133420831368,0.15927974912515003,0.005930932519201598,0.15115314088197965,0.15708407340118125,0.004320561372621018,0.14525731249283946,0.14957787386546048,0.0027457567677872385,0.14142478942777809,0.14417054619556532,0.0030620676326555962,0.13665909504031765,0.13972116267297324,-13.0,253.0,240.0,-17.0,587.0,570.0,-18.0,1210.0,1192.0,-14.0,2362.0,2348.0,29.0,4483.0,4512.0,60.0,6174.0,6234.0,21.0,8095.0,8116.0
tri_v2_092,numeric_validity,answer_colon,true,430.0,17679.0,18109.0,0.002785462743918332,0.11736316493310911,0.12014862767702744,0.004769917075755075,0.001025206585181877,0.005795123660936952,0.017217683413177975,0.5267395879367617,0.5439572713499397,0.23147474781553568,2.2908618861562946,2.5223366339718303,-0.008234024047851562,0.3098253905773163,0.3015913665294647,-4.75466979086916,0.8754687373425218,-3.879201053526638,-0.2721011091925565,9.252276712483738,8.980175603291181,-0.14237313602572055,7.3119807737119595,7.169607637686239,0.0,7.0,7.0,-0.03236428248348133,4.3048751520493695,4.272510869565888,0.17286803881870583,0.03622321569127962,0.20909125450998545,0.010081714221928995,0.3571717745699412,0.3672534887918702,0.009304376572147582,0.16488774383511226,0.17419212040725984,0.004793841205920579,0.15375716994264046,0.15855101114856104,-2.37500512980382e-05,0.15267474925193752,0.1526509992006395,0.0037466070389833017,0.15096079330686868,0.15470740034585198,0.002424012282023019,0.14773933289201663,0.15016334517403965,0.003990330930896929,0.1423792336133219,0.14636956454421882,0.006090613243123433,0.134154441292962,0.14024505453608543,-34.0,286.0,252.0,-37.0,646.0,609.0,-20.0,1271.0,1251.0,-11.0,2386.0,2375.0,40.0,4394.0,4434.0,72.0,6049.0,6121.0,25.0,8036.0,8061.0
tri_v2_093,numeric_validity,the_answer_is,false,315.0,21928.0,22243.0,-0.004420678224747454,0.12030654671554225,0.1158858684907948,0.003034435269846654,7.055365522319334e-06,0.003041490635368973,0.04624218184868334,0.3334871865983526,0.3797293684470359,0.14042943730007051,1.713277833048258,1.8537072703483286,0.01671689748764038,0.29353073239326477,0.31024762988090515,-2.3762728262692843,-3.7534179572865956,-6.12969078355588,-0.24563864690928483,8.916636264137177,8.670997617227892,-0.1142789122837442,7.199803936139195,7.085525023855451,0.0,7.0,7.0,-0.022598214979550946,4.252782914690107,4.230184699710556,0.08856312715488457,0.0001910736873469432,0.08875420084223151,0.061309108810619156,0.1805792847284697,0.24188839353908886,-0.024813012541490556,0.14009514420293256,0.11528213166144201,-0.006231864762436784,0.14618548037571175,0.13995361561327496,-0.006349957105453441,0.15584010659560293,0.1494901494901495,-0.004761569278992739,0.15446827745674016,0.14970670817774742,-0.004752309479038708,0.15080622391589243,0.14605391443685373,-0.004650020857546039,0.14659086952477934,0.1419408486672333,-0.00371369536535876,0.14133683915703563,0.13762314379167687,-38.0,358.0,320.0,-54.0,778.0,724.0,-58.0,1501.0,1443.0,-45.0,2735.0,2690.0,-24.0,4858.0,4834.0,-11.0,6476.0,6465.0,-12.0,8226.0,8214.0
tri_v2_094,numeric_validity,true_or_false,true,-19.0,29212.0,29193.0,-0.018076110546298402,0.1172031366121041,0.0991270260658057,0.0017104649619250267,1.5093823330971645e-05,0.0017255587852559983,0.15630652395569877,0.36486425841179737,0.5211707823674961,-0.026921538576301085,2.584665480110054,2.557743941533753,0.013686716556549072,0.2919487953186035,0.3056355118751526,-1.9999773687515203,1.9999773687515203,0.0,-0.42499099152570885,8.801999178419827,8.377008186894118,-0.26195321863444754,7.205053899838283,6.943100681203836,-1.0,7.0,6.0,-0.042929345159120835,4.248691169055657,4.205761823896536,0.05779933394478576,0.0004330986357672373,0.058232432580552995,0.2363384936705896,0.21170602453162105,0.44804451820221064,-0.04424467887125627,0.1739184377365045,0.12967375886524823,-0.03074347663621607,0.15819187906304819,0.1274484024268321,-0.024707227045853708,0.1526341245091245,0.1279268974632708,-0.02035727160811071,0.15029732687439526,0.12994005526628455,-0.018721322954561803,0.151542676439544,0.1328213534849822,-0.01571763494977707,0.1493960889336321,0.13367845398385503,-0.013353405656589934,0.14603637970605426,0.13268297404946433,-26.0,402.0,376.0,-26.0,881.0,855.0,-5.0,1665.0,1660.0,24.0,2962.0,2986.0,57.0,5115.0,5172.0,58.0,6710.0,6768.0,28.0,8376.0,8404.0
tri_v2_095,numeric_validity,true_or_false,true,-13.0,27646.0,27633.0,-0.01653535537899936,0.11534064330794506,0.0988052879289457,0.0015366281376736877,1.5478883306059288e-05,0.001552107020979747,0.13056966546082277,0.3705079514438488,0.5010776169046716,-0.3224676632165622,2.580996478706579,2.258528815490017,0.009267598390579224,0.29415449500083923,0.30342209339141846,-1.7536510191991226,1.8794204064875322,0.12576938728840958,-0.3382165278695979,8.466360413803082,8.128143885933484,-0.2084851180145133,7.023931083829857,6.815445965815344,-1.0,7.0,6.0,-0.037553326834110834,4.2057537380812215,4.168200411247111,0.05081322447676939,0.00044665699078905163,0.051259881467558444,0.21210781774293003,0.2139891108320101,0.42609692857494014,-0.03085519104658005,0.1693439568206644,0.13848876577408434,-0.024074501584173236,0.15319746719832483,0.1291229656141516,-0.020098769173393233,0.1494467048745691,0.12934793570117586,-0.018881920110118827,0.1478707848107951,0.12898886470067628,-0.016701485720615694,0.14796501163275824,0.13126352591214255,-0.014391559699091783,0.14539571977215246,0.13100416007306068,-0.012265251435453262,0.14227579850825228,0.13001054707279902,-34.0,395.0,361.0,-41.0,848.0,807.0,-42.0,1617.0,1575.0,-26.0,2913.0,2887.0,7.0,5086.0,5093.0,14.0,6694.0,6708.0,10.0,8368.0,8378.0
tri_v2_096,geometry_claim,the_answer_is,false,342.0,23570.0,23912.0,-0.010186704719619688,0.11786865517556103,0.10768195045594134,0.006130652411666233,0.0003761159602436237,0.006506768371909857,0.13364533322999012,0.45243176401070734,0.5860770972406975,0.06786466074281661,2.2971971833930787,2.3650618441358953,-0.0006087720394134521,0.2993483245372772,0.29873955249786377,0.4985331858174311,0.6274780770359101,1.1260112628533412,-0.14133040566080624,8.428341111582519,8.287010705921713,-0.2021783828073893,7.115834936010611,6.9136565532032215,0.0,6.0,6.0,-0.028128490746527568,4.215442236358187,4.187313745611659,0.23208076998707838,0.01213247302803211,0.2442132430151105,0.1320151502778617,0.2893917693474437,0.4214069196253054,0.001139774111952374,0.15790467201510147,0.15904444612705385,-0.010227013711215538,0.16257016974928992,0.15234315603807438,-0.011959264696152327,0.1558251821587715,0.14386591746261918,-0.01056912711105884,0.1494092559471821,0.13884012883612326,-0.004576648576076814,0.13888986013986013,0.1343132115637833,3.016179140588604e-05,0.13273717530400975,0.13276733709541563,0.002417006830183255,0.1263661242763308,0.12878313110651404,-44.0,326.0,282.0,-54.0,733.0,679.0,-35.0,1433.0,1398.0,61.0,2573.0,2634.0,169.0,4576.0,4745.0,166.0,6211.0,6377.0,40.0,8103.0,8143.0
tri_v2_097,geometry_claim,answer_colon,false,340.0,23084.0,23424.0,-0.010187603517898824,0.12507257265803765,0.11488496914013882,0.006105921969283372,0.0008752547227777541,0.006981176692061126,0.09095552526397699,0.46885512245175154,0.5598106477157285,0.19546563993962351,2.210995124584914,2.4064607645245375,-0.009635597467422485,0.3295559883117676,0.3199203908443451,2.3127476685700588,1.4982994194728263,3.8110470880428853,-0.1225770806879698,8.436016288338243,8.313439207650273,-0.16373287009215698,7.079004665559351,6.915271795467194,0.0,6.0,6.0,-0.02524250692496821,4.2107519341439845,4.185509427219016,0.22735256614396349,0.029320403409656137,0.2566729695536196,0.10674280598841379,0.27692373875963144,0.38366654474804524,0.010788506285727972,0.16707117157394988,0.17785967785967785,-0.021595233483777204,0.18124082232011748,0.15964558883634028,-0.013908827032485027,0.1675150072699197,0.15360618023743466,-0.01015296224744558,0.15785866035867163,0.14770569811122605,-0.003145942726384632,0.14587845137301209,0.14273250864662745,-2.526205852523833e-05,0.13906705474366488,0.13904179268513964,0.00391503619602937,0.13074462781933574,0.1346596640153651,-10.0,307.0,297.0,12.0,681.0,693.0,60.0,1349.0,1409.0,163.0,2492.0,2655.0,272.0,4506.0,4778.0,264.0,6139.0,6403.0,83.0,8053.0,8136.0
tri_v2_098,geometry_claim,the_answer_is,false,300.0,21710.0,22010.0,-0.009767626863383158,0.12058056648823662,0.11081293962485346,0.006332179067539983,0.00037934605090413244,0.006711525118444115,0.14620951236492846,0.44865674799538197,0.5948662603603104,-0.011983225647438811,2.2732428604995256,2.261259634852087,0.004294633865356445,0.3217548131942749,0.32604944705963135,0.12682956974585613,0.49982786954386205,0.6266574392897182,-0.22434880004085223,8.699723629663751,8.475374829622899,-0.2161590641266713,7.171259935483111,6.955100871356439,0.0,7.0,7.0,-0.036402770966801334,4.229234104903163,4.192831333936362,0.24527208754443564,0.01223052418208681,0.25750261172652245,0.12029053714840399,0.2815744658561749,0.4018650030045789,0.004615236698376879,0.15515215931975834,0.15976739601813522,-0.013278319393878135,0.16569660592419128,0.15241828653031314,-0.012928114121106338,0.15813195655759418,0.14520384243648785,-0.009756567213764777,0.15243757664127552,0.14268100942751075,-0.003810500309511744,0.14331824867210227,0.13950774836259053,-0.0002747224305100493,0.13675051804602192,0.13647579561551187,0.0029005135540164095,0.12969752762852066,0.13259804118253707,-61.0,328.0,267.0,-74.0,727.0,653.0,-62.0,1415.0,1353.0,21.0,2539.0,2560.0,128.0,4523.0,4651.0,142.0,6147.0,6289.0,44.0,8068.0,8112.0
tri_v2_099,numeric_validity,true_or_false,true,45.0,25887.0,25932.0,-0.01611668078311075,0.12166308205261334,0.10554640126950258,0.001607805019011721,2.1894749952480197e-05,0.0016296997689642012,0.12077249492507547,0.3790077060299572,0.49978020095503267,0.14199534786377166,2.383430206776791,2.5254255546405626,0.00796613097190857,0.28940391540527344,0.297370046377182,-1.6264354880505323,1.6264354880505323,0.0,-0.40132395526658726,8.802951288291421,8.401627333024834,-0.26150279870910254,7.170063736175806,6.908560937466704,-1.0,7.0,6.0,-0.04746351448788211,4.249289099917236,4.201825585429354,0.05355670486096642,0.0006374639087880496,0.05419416876975447,0.17958884540944306,0.2402345727482725,0.41982341815771557,-0.03722412957895804,0.17501844642902578,0.13779431685006774,-0.022850380985038637,0.15503154019005333,0.1321811592050147,-0.018356829595016805,0.15098359325728491,0.1326267636622681,-0.017755753377820788,0.15531349540719813,0.13755774202937734,-0.014195835641179433,0.15605404680520749,0.14185821116402805,-0.011651773380706026,0.15300147811703385,0.14134970473632782,-0.01021496316994061,0.14883895141960782,0.1386239882496672,-34.0,397.0,363.0,-39.0,860.0,821.0,-34.0,1617.0,1583.0,-11.0,2877.0,2866.0,24.0,5009.0,5033.0,20.0,6615.0,6635.0,8.0,8300.0,8308.0
tri_v2_100,numeric_validity,answer_colon,false,289.0,18388.0,18677.0,-0.003375842337171031,0.13110974310473308,0.12773390076756205,0.0033331020630430436,0.0023445172107312826,0.005677619273774326,0.0467218850144524,0.5154899503655734,0.5622118353800258,-0.08054967210998232,2.520594103284328,2.440044431174346,-0.005664914846420288,0.3002152144908905,0.2945502996444702,-6.439058364828014,-0.2506935030811719,-6.689751867909186,-0.3318312931877223,9.317000217533174,8.985168924345452,-0.19995005337709415,7.309427870318281,7.109477816941187,0.0,7.0,7.0,-0.035787845549289266,4.296040644336644,4.260252798787355,0.12325690174475312,0.08202452468685806,0.20528142643161118,0.058360490480718674,0.34559113794854607,0.40395162842926474,0.005045774606274811,0.1562541806020067,0.1612999552082815,-0.010380129870398075,0.16337594538518171,0.15299581551478364,-0.008335724849668658,0.1656876702634923,0.15735194541382364,-0.0030276420577795837,0.16696914281738073,0.16394150075960115,-0.0011793214935669483,0.16100624232107777,0.15982692082751082,0.002317587083248529,0.15192816265631692,0.15424574973956545,0.006519298611343927,0.13970194615906828,0.1462212447704122,-16.0,300.0,284.0,-10.0,670.0,660.0,21.0,1294.0,1315.0,82.0,2374.0,2456.0,181.0,4317.0,4498.0,202.0,5952.0,6154.0,76.0,7985.0,8061.0
tri_v2_101,numeric_validity,answer_colon,true,465.0,19494.0,19959.0,0.00150729696138667,0.1162358692653336,0.11774316622672026,0.005689045112812891,0.0019829887978266925,0.007672033910639584,-0.012941390674406139,0.5611792217094171,0.548237831035011,0.05814203056092104,2.1968206133334793,2.2549626438944004,0.004083544015884399,0.30428546667099,0.3083690106868744,0.9966185287680176,2.2508638079859606,3.2474823367539782,-0.2963386576831528,8.8938134810711,8.597474823387946,-0.11981448512793769,7.221645195261593,7.1018307101336555,0.0,7.0,7.0,-0.029647209737502678,4.250556655211738,4.220909445474235,0.20888075325638056,0.07246880885213614,0.2813495621085167,-0.012889009551169117,0.3620921416056134,0.3492031320544443,0.023324650547992126,0.15222120098039216,0.17554585152838428,0.0019395613504455955,0.15066268117985449,0.15260224253030008,6.246571454077143e-05,0.1544661584046343,0.15452862411917506,0.0019892074282900074,0.15033977025310116,0.15232897768139117,0.001836809922773991,0.14409699171422388,0.14593380163699787,0.0018434035739892662,0.1400835216629466,0.14192692523693587,0.001956431898186478,0.13500532088822523,0.1369617527864117,-26.0,256.0,230.0,-40.0,596.0,556.0,-45.0,1226.0,1181.0,-45.0,2386.0,2341.0,-1.0,4515.0,4514.0,22.0,6220.0,6242.0,8.0,8139.0,8147.0
tri_v2_102,numeric_validity,answer_colon,false,366.0,17029.0,17395.0,0.0021724628648326083,0.12872491974568606,0.13089738261051867,0.0030873440857976677,0.002387611218728125,0.005474955304525793,0.06552889947103102,0.49577896584732006,0.5613078653183511,-0.06238156930892025,2.4068188658272,2.34443729651828,-0.007666736841201782,0.35033974051475525,0.34267300367355347,-6.124455487851899,-0.6286086594190556,-6.753064147270955,-0.3507572046542311,9.189676434317928,8.838919229663697,-0.24710125608904843,7.3090439687408555,7.061942712651807,0.0,7.0,7.0,-0.034450367197364606,4.28352799211214,4.249077624914776,0.11042405886109918,0.0847060427768156,0.19513010163791478,0.11392535445137442,0.30124891569852896,0.4151742701499034,0.00950615787115125,0.15458318920788655,0.1640893470790378,-0.004942017498047985,0.1619441567173672,0.15700213921931921,-0.004674311601224501,0.16595179454284695,0.16127748294162245,0.0029702095642175352,0.1642660904140869,0.16723629997830444,0.0023626618673172894,0.15970729914890805,0.16206996101622534,0.004255652225672563,0.1516085749660482,0.15586422719172077,0.0074558674632047295,0.1399012789711057,0.14735714643431044,-3.0,295.0,292.0,5.0,664.0,669.0,34.0,1286.0,1320.0,87.0,2367.0,2454.0,160.0,4315.0,4475.0,178.0,5943.0,6121.0,62.0,7962.0,8024.0
tri_v2_103,numeric_validity,true_or_false,true,31.0,28290.0,28321.0,-0.018917151192933745,0.11733622990963931,0.09841907871670556,0.0014840405277573156,1.3179445486457553e-05,0.001497219973243773,0.12773062506598776,0.3634474334758685,0.49117805854185626,-0.3073073708646201,2.5742005172347633,2.266893146370143,0.013085871934890747,0.29208463430404663,0.3051705062389374,-1.8754228799539463,1.7502597370005581,-0.12516314295338815,-0.3881843645519769,8.573206079886887,8.18502171533491,-0.24030142995553216,7.069580182176934,6.829278752221402,-1.0,7.0,6.0,-0.038837617648310285,4.2143652628837405,4.17552764523543,0.04825916044137557,0.000379272078134818,0.04863843251951039,0.22218387794296116,0.19461685056853958,0.41680072851150074,-0.03483945683943018,0.16875032455730385,0.13391086771787367,-0.029301241601254635,0.15760537311758602,0.12830413151633138,-0.022789150421692106,0.1521932067579251,0.129404056336233,-0.021249143031194295,0.150139322596559,0.1288901795653647,-0.019087801134979848,0.14981941628954212,0.13073161515456228,-0.016466834358083576,0.14736878653738394,0.13090195217930037,-0.013630742944989088,0.14351748421217694,0.12988674126718786,-36.0,393.0,357.0,-40.0,845.0,805.0,-33.0,1618.0,1585.0,-8.0,2919.0,2911.0,26.0,5091.0,5117.0,34.0,6697.0,6731.0,22.0,8376.0,8398.0
tri_v2_104,numeric_open,answer_colon,true,144.0,29219.0,29363.0,-0.002371166245600881,0.11928800651163365,0.11691684026603277,-1.4494627018990513e-06,1.4610966354666743e-06,1.163393356762299e-08,0.05439790592247051,0.30232643005906146,0.35672433598153197,-0.20194233672273798,2.509408190468828,2.30746585374609,-0.011644423007965088,0.2625505328178406,0.2509061098098755,-4.971470052113506,-7.459369411528038,-12.430839463641544,-0.22500395028309939,8.505493001129402,8.280489050846302,-0.17086064203306162,7.05311231917874,6.882251677145678,-1.0,7.0,6.0,-0.019048193261149926,4.1968916535374925,4.177843460276343,-3.7198527652826385e-05,3.752683971924853e-05,3.2831206642214283e-07,0.05444279764353513,0.14175950765339684,0.19620230529693197,-0.00821778545117155,0.17514181415693744,0.1669240287057659,-0.014582433972706726,0.16534612952423464,0.1507636955515279,-0.0037595811933353596,0.15607653676541455,0.1523169555720792,-0.002593512091883632,0.15243600906118474,0.1498424969693011,0.0031608792303066957,0.14546307719768162,0.1486239564279883,0.004374877565500146,0.14123695377044568,0.14561183133594582,0.006177411584284032,0.13605867762023954,0.14223608920452357,16.0,434.0,450.0,54.0,928.0,982.0,103.0,1753.0,1856.0,145.0,3063.0,3208.0,152.0,5170.0,5322.0,122.0,6702.0,6824.0,39.0,8310.0,8349.0
